"_id","title","tags","original-price","discount","price-main-md","seller","ProductId","price-promotional"
"ObjectId(""6296b11afc39a4381467491f"")","Mueble Gabinete de Baño TuHome Con Espejo Barcelona - Miel","[""hogar"",""hogar/muebles"",""muebles/muebles-de-bano"",""muebles-de-bano/organizadores-de-bano""]",409.9,0.1707733593559405,339.9,"{""score"":4.2,""link-low-md"":""TUHOME""}",10147,279
"ObjectId(""6296b11afc39a43814674920"")","Cargador iPhone 12 Pro/ Max Tipo C 20w + Cable 2m Tipo-C","[""celulares-y-tablets"",""celulares-y-tablets/accesorios-para-celulares"",""accesorios-para-celulares/bateria-externa-cargadores-y-cables-para-celulares""]",250,0.3600399999999999,159.99,"{""score"":4.4,""link-low-md"":""ImportacionesFayad""}",10148,
"ObjectId(""6296b11afc39a43814674921"")","Dualshock Remote Gaming Controller consola Joystick Gamepad para PlayStation","[""consolas-y-videojuegos"",""consolas-y-videojuegos/xbox-videojuegos"",""xbox-videojuegos/accesorios-xbox"",""accesorios-xbox/controles-xbox"",""https://www.linio.com.pe/cm/productos-internacionales-en-peru"",""https://www.linio.com.pe/sp/preguntas-frecuentes/productos-internacionales#s1""]",126,0.2698412698412699,92,"{""score"":4.3,""link-low-md"":""Rainy design""}",10149,
"ObjectId(""6296b11afc39a43814674922"")","Tinta cartucho HP 954xl L0S68AL original - amarillo","[""computacion"",""computacion/consumibles"",""consumibles/tintas""]",259,0.2732046332046332,188.24,"{""score"":4.7,""link-low-md"":""KOBY INVERSIONES SAC""}",10150,
"ObjectId(""6296b11afc39a43814674923"")","DESF FOG – DESINFECTANTE NEBULIZABLE VIRUCIDA – 1 LT","[""despensa-vinos-y-gourmet"",""despensa-vinos-y-gourmet/articulos-para-el-hogar"",""articulos-para-el-hogar/limpieza-y-cuidado-del-hogar"",""limpieza-y-cuidado-del-hogar/desinfectantes""]",115,0.23478260869565215,88,"{""score"":4.2,""link-low-md"":""Ingeniería de Control SG""}",10151,
"ObjectId(""6296b11afc39a43814674924"")","Klip Xtreme Montaje 37"" a 60"" Pared TV LCD/TV LCD Curva - KPM-745","[""tv-audio-y-video"",""tv-audio-y-video/tv-y-video"",""tv-y-video/accesorios-de-tv-y-video"",""accesorios-de-tv-y-video/soportes-tv""]",,,179,"{""score"":4.5,""link-low-md"":""Cronos Corp EIRL""}",10152,
"ObjectId(""6296b11afc39a43814674925"")","ENDULZANTE IANSA CERO K  SUCRALOSA - LIQUIDO 180ML  PACK X 5","[""despensa-vinos-y-gourmet"",""despensa-vinos-y-gourmet/despensa"",""despensa/harina-azucar-y-reposteria"",""harina-azucar-y-reposteria/azucar-y-endulzantes"",""azucar-y-endulzantes/endulzantes""]",150,0.33340000000000003,99.99,"{""score"":5,""link-low-md"":""DROGUERIA KARANI SAC""}",10153,
"ObjectId(""6296b11afc39a43814674926"")","Apple Pencil A1603 1Er Generacion Bluetooth","[""celulares-y-tablets"",""celulares-y-tablets/accesorios-para-tablets"",""accesorios-para-tablets/lapiz-para-tablets""]",799,0.2503128911138923,599,"{""score"":4.4,""link-low-md"":""R&M PORTATILES S.A.C.""}",10154,
"ObjectId(""6296b11afc39a43814674927"")","Accesorio Back Button Attachment  Dualshock 4 Playstation","[""consolas-y-videojuegos"",""consolas-y-videojuegos/playstation-videojuegos"",""playstation-videojuegos/accesorios-playstation"",""accesorios-playstation/controles-playstation""]",199,0.3015075376884422,139,"{""score"":4.7,""link-low-md"":""GameCenter SAC""}",10155,
"ObjectId(""6296b11afc39a43814674928"")","JBL Charge 5 Parlante Bluetooth 5.1 Acuatico 30W","[""tv-audio-y-video"",""tv-audio-y-video/audio"",""audio/docks-y-parlantes"",""docks-y-parlantes/parlantes""]",999,0.3203203203203203,679,"{""score"":4.7,""link-low-md"":""Full Novedades""}",10156,
"ObjectId(""6296b11afc39a43814674929"")","Casaca Invierno Hombre Color Azul","[""moda"",""moda/hombre"",""hombre/ropa-hombres"",""ropa-hombres/chamarras-y-abrigos-hombre"",""chamarras-y-abrigos-hombre/chaquetas-y-abrigos-ligeros-hombre"",""https://www.linio.com.pe/cm/productos-internacionales-en-peru"",""https://www.linio.com.pe/sp/preguntas-frecuentes/productos-internacionales#s1""]",208,0.19711538461538458,167,"{""score"":4.3,""link-low-md"":""HONGSHENG MALL""}",10157,
"ObjectId(""6296b11afc39a4381467492a"")","Impresora Hp Laser 107w Monocromática -Wifi","[""computacion"",""computacion/impresoras-y-scanners"",""impresoras-y-scanners/impresoras"",""impresoras/impresoras-laser""]",,,780,"{""score"":4.1,""link-low-md"":""LYM DIGITAL SAC""}",10158,
"ObjectId(""6296b11afc39a4381467492b"")","Zapatillas deportivas de Mujer cómodas para caminar color Negras","[""moda"",""moda/mujeres"",""mujeres/zapatos-mujer"",""zapatos-mujer/zapatillas-deportivas-mujer"",""zapatillas-deportivas-mujer/zapatillas-para-caminar-mujer"",""https://www.linio.com.pe/cm/productos-internacionales-en-peru"",""https://www.linio.com.pe/sp/preguntas-frecuentes/productos-internacionales#s1""]",169,0.47337278106508873,89,"{""score"":4.3,""link-low-md"":""HCY Buena calidad y barato""}",10159,79.9
"ObjectId(""6296b11afc39a4381467492c"")","Condensadores de Película de Poliéster Metalizado de 200 Piezas,","[""celulares-y-tablets"",""celulares-y-tablets/lectores-electronicos"",""https://www.linio.com.pe/cm/productos-internacionales-en-peru"",""https://www.linio.com.pe/sp/preguntas-frecuentes/productos-internacionales#s1""]",215,0.16744186046511633,179,"{""score"":5,""link-low-md"":""LOVIVER""}",10160,
"ObjectId(""6296b11afc39a4381467492d"")","GANCHO SUCCION 3UND ZENDER","[""ferreteria"",""ferreteria/construccion-y-terminaciones"",""construccion-y-terminaciones/fijaciones-y-adhesivos""]",12.9,0.10000000000000009,11.61,"{""link-low-md"":""ZENDER SAC""}",10161,
"ObjectId(""6296b11afc39a4381467492e"")","Pegamento PL285 x 250ml","[""ferreteria"",""ferreteria/construccion-y-terminaciones"",""construccion-y-terminaciones/fijaciones-y-adhesivos""]",,,9.9,"{""score"":4.7,""link-low-md"":""Artecola Perú""}",10162,
"ObjectId(""6296b11afc39a4381467492f"")","Bloqueador Hurley FPS 30 en spray x 156 g","[""belleza-y-cuidado-personal"",""belleza-y-cuidado-personal/bloqueadores-y-bronceadores"",""bloqueadores-y-bronceadores/bloqueadores""]",79,0.24177215189873424,59.9,"{""score"":4.5,""link-low-md"":""SAFREPRO SAC""}",10163,
"ObjectId(""6296b11afc39a43814674930"")","Polo Hombre Manuel Manga Corta Gris","[""moda"",""moda/hombre"",""hombre/ropa-hombres"",""ropa-hombres/polos-hombre"",""polos-hombre/polos-manga-corta-hombre""]",59.9,0.4,35.94,"{""score"":4.8,""link-low-md"":""TopiTop""}",10164,
"ObjectId(""6296b11afc39a43814674931"")","Colchón Paraíso zebra 18 1.5 plazas x 7""","[""hogar"",""hogar/colchones-box-y-almohadas"",""colchones-box-y-almohadas/colchones""]",339,0.08849557522123896,309,"{""score"":4.6,""link-low-md"":""Tiendas Efe""}",10165,299
"ObjectId(""6296b11afc39a43814674932"")","Pilas Aaa De 900mah Recargables Blister X4 Uni. Duracell","[""ferreteria"",""ferreteria/instalaciones-electricas"",""instalaciones-electricas/pilas-y-cargadores-de-pilas""]",107,0.09439252336448589,96.9,"{""score"":4.7,""link-low-md"":""Witrox SAC""}",10166,
"ObjectId(""6296b11afc39a43814674933"")","Pack de 6 - BUBBLE TAPE AWESOME ORIGINAL X 56.7 GR.","[""despensa-vinos-y-gourmet"",""despensa-vinos-y-gourmet/despensa"",""despensa/dulces-y-chocolate"",""dulces-y-chocolate/chicles-y-chupetes""]",,,48,"{""score"":4.8,""link-low-md"":""Inter Andina""}",10167,
"ObjectId(""6296b11afc39a43814674934"")","Micrófono Condensador Rohs Studio Streaming Podcast","[""computacion"",""computacion/accesorios-de-computadoras"",""accesorios-de-computadoras/microfonos-pc""]",125,0.28800000000000003,89,"{""score"":4.6,""link-low-md"":""Cheak Out Perú""}",10168,
"ObjectId(""6296b11afc39a43814674935"")","Cocina práctica multifuncional.","[""ferreteria"",""ferreteria/seguridad"",""seguridad/seguridad-para-bano-y-movilidad-reducida"",""https://www.linio.com.pe/cm/productos-internacionales-en-peru"",""https://www.linio.com.pe/sp/preguntas-frecuentes/productos-internacionales#s1""]",80,0.26249999999999996,59,"{""score"":3.9,""link-low-md"":""HaileyOne""}",10169,
"ObjectId(""6296b11afc39a43814674936"")","LED luz de pared Touch control LED iluminación lámpara Hexagon LED","[""hogar"",""hogar/iluminacion"",""iluminacion/iluminacion-led"",""https://www.linio.com.pe/cm/productos-internacionales-en-peru"",""https://www.linio.com.pe/sp/preguntas-frecuentes/productos-internacionales#s1""]",,,479.9,"{""score"":4.2,""link-low-md"":""JIPUSH""}",10170,
"ObjectId(""6296b11afc39a43814674937"")","LEGO Star Wars 75254-The Mandalorian Asaltador AT-ST™540 piezas","[""juguetes-ninos-y-bebes"",""juguetes-ninos-y-bebes/juguetes-y-juegos"",""juguetes-y-juegos/construccion-y-bloques"",""construccion-y-bloques/juegos-de-construccion-y-magneticos"",""juegos-de-construccion-y-magneticos/juegos-de-construccion""]",449,0.22271714922049002,349,"{""score"":4.8,""link-low-md"":""ARENZ PERU.""}",10171,
"ObjectId(""6296b11afc39a43814674938"")","Carolina Herrera 212 VIP ROSÉ RED «Edición Limitada»","[""belleza-y-cuidado-personal"",""belleza-y-cuidado-personal/perfumeria-y-fragancias"",""perfumeria-y-fragancias/perfumes-para-mujer""]",569,0.17574692442882245,469,"{""score"":4.7,""link-low-md"":""LALITAS - SHOPPING""}",10172,
"ObjectId(""6296b11afc39a43814674939"")","Cargador MacBook Pro USB-C De 30W Con Cable De 1mt Original","[""celulares-y-tablets"",""celulares-y-tablets/accesorios-para-celulares"",""accesorios-para-celulares/bateria-externa-cargadores-y-cables-para-celulares""]",359,0.47353760445682447,189,"{""score"":4.5,""link-low-md"":""INFINITY SHOP""}",10173,
"ObjectId(""6296b11afc39a4381467493a"")","Zapatilla DC SHOES ANVIL Para Hombre-BB2","[""moda"",""moda/hombre"",""hombre/zapatos-hombre"",""zapatos-hombre/zapatillas-urbanas""]",,,259,"{""score"":4.6,""link-low-md"":""Ola y Montana""}",10174,
"ObjectId(""6296b11afc39a4381467493b"")","Para PS4 Accesorios Soporte para Playstation 4 para la PS4 para Slim soporte Pro Pies","[""consolas-y-videojuegos"",""consolas-y-videojuegos/playstation-videojuegos"",""playstation-videojuegos/accesorios-playstation"",""accesorios-playstation/cargadores-playstation"",""https://www.linio.com.pe/cm/productos-internacionales-en-peru"",""https://www.linio.com.pe/sp/preguntas-frecuentes/productos-internacionales#s1""]",84,0.38095238095238093,52,"{""score"":4,""link-low-md"":""BonusTrack""}",10175,
"ObjectId(""6296b11afc39a4381467493c"")","Consola Super Mini Classic Edition SNES 21","[""consolas-y-videojuegos"",""consolas-y-videojuegos/coleccionables-consolas-y-videojuegos"",""https://www.linio.com.pe/cm/productos-internacionales-en-peru"",""https://www.linio.com.pe/sp/preguntas-frecuentes/productos-internacionales#s1""]",455,0.38681318681318677,279,"{""score"":4.3,""link-low-md"":""YoursLoveCity""}",10176,
"ObjectId(""6296b11afc39a4381467493d"")","Mickey y sus Amigos ¡ Presta atención, Donald!","[""libros-y-peliculas"",""libros-y-peliculas/libros"",""libros/libros-infantiles"",""libros-infantiles/interactivos-y-estimulacion""]",,,24.9,"{""score"":4.6,""link-low-md"":""Lexus Editores""}",10177,
"ObjectId(""6296b11afc39a4381467493e"")","Lentes Gafas Koestler Tornasolada scooter - Motocross","[""deportes"",""deportes/deportes-de-invierno-y-de-montana"",""deportes-de-invierno-y-de-montana/esqui"",""esqui/accesorios-para-esquiar""]",,,73,"{""score"":4.8,""link-low-md"":""RADEC ELECTRICAL WHEEL""}",10178,
"ObjectId(""6296b11afc39a4381467493f"")","Módulo Zigbee Ymf - Ydf","[""ferreteria"",""ferreteria/cerrajeria"",""cerrajeria/cerraduras""]",119.99,0.17493124427035578,99,"{""score"":4.5,""link-low-md"":""Falabella""}",10179,
"ObjectId(""6296b11afc39a43814674940"")","Huawei Funda Flip Case Tapa Tablet MediaPad T8 2020 Ultra Delgado - 8""","[""celulares-y-tablets"",""celulares-y-tablets/accesorios-para-tablets"",""accesorios-para-tablets/fundas-para-tablets""]",129.9,0.3079291762894534,89.9,"{""score"":4.5,""link-low-md"":""COELVA TEC""}",10180,
"ObjectId(""6296b11afc39a43814674941"")","Medieval Noble Armor Knight Crusader Georges Cosplay Hombres","[""moda"",""moda/disfraces"",""disfraces/disfraces-hombre"",""disfraces-hombre/disfraces-de-tv-series-y-peliculas-hombre"",""https://www.linio.com.pe/cm/productos-internacionales-en-peru"",""https://www.linio.com.pe/sp/preguntas-frecuentes/productos-internacionales#s1""]",203.63,0.20001964347100132,162.9,"{""score"":4.8,""link-low-md"":""Yasuee""}",10181,
"ObjectId(""6296b11afc39a43814674942"")","Xerox Toner Original Yellow Phaser 6000/6010 - 106R01633","[""computacion"",""computacion/consumibles"",""consumibles/tintas""]",,,399,"{""score"":4.5,""link-low-md"":""Cronos Corp EIRL""}",10182,
"ObjectId(""6296b11afc39a43814674943"")","KPOP BTS ARMY Bomb VER3 Lightstick Bangtan Boys Lámpara de concierto","[""hogar"",""hogar/iluminacion"",""iluminacion/focos-y-tubos"",""https://www.linio.com.pe/cm/productos-internacionales-en-peru"",""https://www.linio.com.pe/sp/preguntas-frecuentes/productos-internacionales#s1""]",302,0.3443708609271523,198,"{""score"":4.4,""link-low-md"":""Cocoa Store""}",10183,
"ObjectId(""6296b11afc39a43814674944"")","Smartwatch Amazfit ® GTS Negro cuerpo de metal ligero","[""deportes"",""deportes/tecnologia-para-deportes"",""tecnologia-para-deportes/smartwatches""]",,,589,"{""score"":4.6,""link-low-md"":""SACO""}",10184,369
"ObjectId(""6296b11afc39a43814674945"")","Polo Manga Corta Cuello Redondo Hombre Plomo","[""moda"",""moda/hombre"",""hombre/ropa-hombres"",""ropa-hombres/polos-hombre""]",,,39.9,"{""score"":4.8,""link-low-md"":""TopiTop""}",10185,
"ObjectId(""6296b11afc39a43814674946"")","Almohadillas de fieltro con hebilla magnética de acero inoxidable B","[""salud-y-bienestar"",""salud-y-bienestar/acupuntura-auriculoterapia-y-aromaterapia"",""acupuntura-auriculoterapia-y-aromaterapia/aromaterapia"",""https://www.linio.com.pe/cm/productos-internacionales-en-peru"",""https://www.linio.com.pe/sp/preguntas-frecuentes/productos-internacionales#s1""]",104,0.23076923076923073,80,"{""score"":4.3,""link-low-md"":""Dolity""}",10186,
"ObjectId(""6296b11afc39a43814674947"")","Glucometro VIVACHECK InoX","[""salud-y-bienestar"",""salud-y-bienestar/monitores-de-salud"",""monitores-de-salud/glucometros""]",200,0.655,69,"{""score"":4.6,""link-low-md"":""GEA Produce""}",10187,
"ObjectId(""6296b11afc39a43814674948"")","Polo Hombre Ronaldd11 Manga Corta Blanco","[""moda"",""moda/hombre"",""hombre/ropa-hombres"",""ropa-hombres/polos-hombre""]",59.9,0.5,29.95,"{""score"":4.8,""link-low-md"":""TopiTop""}",10188,
"ObjectId(""6296b11afc39a43814674949"")","10 + 2 Seguridad para niños Bloqueo del armario Seguridad del cajón ≤3.8cm Para bebés niños -","[""ferreteria"",""ferreteria/cerrajeria"",""cerrajeria/cerraduras"",""https://www.linio.com.pe/cm/productos-internacionales-en-peru"",""https://www.linio.com.pe/sp/preguntas-frecuentes/productos-internacionales#s1""]",190,0.2684210526315789,139,"{""link-low-md"":""Sour Lemon""}",10189,
"ObjectId(""6296b11afc39a4381467494a"")","Lenceria Erótica camison  Sexy - Negro","[""salud-y-bienestar"",""salud-y-bienestar/bienestar-sexual"",""bienestar-sexual/productos-para-despedidas-de-soltero-y-soltera""]",80,0.62625,29.9,"{""score"":4.4,""link-low-md"":""ENCISO PORTILLO JORGE LUIS""}",10190,
"ObjectId(""6296b11afc39a4381467494b"")","Balanza digital para cocina 5kg","[""salud-y-bienestar"",""salud-y-bienestar/basculas-y-medidores-de-grasa"",""basculas-y-medidores-de-grasa/basculas""]",100,0.31000000000000005,69,"{""score"":4.6,""link-low-md"":""TRENDS CLAN S.A.C.""}",10191,
"ObjectId(""6296b11afc39a4381467494c"")","Lentes Google Steelpro Everest Luna clara","[""ferreteria"",""ferreteria/equipos-de-seguridad"",""equipos-de-seguridad/lentes-de-seguridad""]",,,18,"{""score"":4.7,""link-low-md"":""CORPORACION DE PRODUCTOS DE SEGURIDAD INDUSTRIAL""}",10192,
"ObjectId(""6296b11afc39a4381467494d"")","BANDA DE SUSPENSIÓN TIPO TRX CELESTE","[""deportes"",""deportes/entrenamiento-y-fitness"",""entrenamiento-y-fitness/entrenamiento-funcional"",""entrenamiento-funcional/cintas-de-suspension""]",280,0.46785714285714286,149,"{""score"":4.5,""link-low-md"":""Tienda Todo Fit""}",10193,
"ObjectId(""6296b11afc39a4381467494e"")","Protector Funda Silicone Case Para Apple IPhone 12 / 12  pro rosa suave37","[""celulares-y-tablets"",""celulares-y-tablets/accesorios-para-celulares"",""accesorios-para-celulares/fundas-de-celular"",""fundas-de-celular/carcasas-celulares""]",99,0.6060606060606061,39,"{""score"":4.6,""link-low-md"":""Fox Móviles""}",10194,
"ObjectId(""6296b11afc39a4381467494f"")","Amazon Kindle Paperwhite 8GB Resistente al agua Azul Twilight blue","[""libros-y-peliculas"",""libros-y-peliculas/lectores-electronicos"",""https://www.linio.com.pe/cm/productos-internacionales-en-peru"",""https://www.linio.com.pe/sp/preguntas-frecuentes/productos-internacionales#s1""]",749,0.3871829105473965,459,"{""score"":4.7,""link-low-md"":""Mr Click Miami""}",10195,419
"ObjectId(""6296b11afc39a43814674950"")","Control de sonido Luz RGB con base de escritorio Cambio de color Negro","[""celulares-y-tablets"",""celulares-y-tablets/lectores-electronicos"",""https://www.linio.com.pe/cm/productos-internacionales-en-peru"",""https://www.linio.com.pe/sp/preguntas-frecuentes/productos-internacionales#s1""]",134,0.33582089552238803,89,"{""score"":5,""link-low-md"":""F FITYLE""}",10196,
"ObjectId(""6296b11afc39a43814674951"")","Barras Para Dominadas Y Paralelas Sport Fitness","[""deportes"",""deportes/entrenamiento-y-fitness"",""entrenamiento-y-fitness/equipo-de-fuerza"",""equipo-de-fuerza/torres-para-dominadas-flexiones-y-fondos""]",199,0.3015075376884422,139,"{""score"":4.5,""link-low-md"":""Sport Fitness Perú""}",10197,129
"ObjectId(""6296b11afc39a43814674952"")","ONZA - Catalina Crunch Cereal - Chocolate Banana","[""despensa-vinos-y-gourmet"",""despensa-vinos-y-gourmet/despensa"",""despensa/cereales-y-desayuno"",""cereales-y-desayuno/cereales""]",,,54,"{""score"":4.7,""link-low-md"":""Onza Foods""}",10198,
"ObjectId(""6296b11afc39a43814674953"")","Tomero Sauvignon X 750 Vistalba 13436005","[""despensa-vinos-y-gourmet"",""despensa-vinos-y-gourmet/vinos-y-licores"",""vinos-y-licores/vinos-y-champagne"",""vinos-y-champagne/vino-tinto""]",,,84,"{""score"":4.5,""link-low-md"":""Falabella""}",10199,
"ObjectId(""6296b11afc39a43814674954"")","Mica Vidrio Tablet Apple Ipad Mini 4/ 5 + Regalo","[""celulares-y-tablets"",""celulares-y-tablets/accesorios-para-celulares"",""accesorios-para-celulares/micas-protectoras-para-celulares""]",55,0.3638181818181818,34.99,"{""score"":4.2,""link-low-md"":""Ingeniería de Control SG""}",10200,
"ObjectId(""6296b11afc39a43814674955"")","Regalo Cajas Cheleras para 5 cervezas x 6 Und, para Amistad, Cumpleaños, Papá","[""despensa-vinos-y-gourmet"",""despensa-vinos-y-gourmet/salchichoneria-quesos-y-gourmet""]",55,0.6,22,"{""score"":4.7,""link-low-md"":""Witrox SAC""}",10201,
"ObjectId(""6296b11afc39a43814674956"")","Cargador MacBook Pro USB-C De 30W Con Cable De 1mt Original","[""celulares-y-tablets"",""celulares-y-tablets/accesorios-para-celulares"",""accesorios-para-celulares/bateria-externa-cargadores-y-cables-para-celulares""]",359,0.47353760445682447,189,"{""score"":4.5,""link-low-md"":""INFINITY SHOP""}",10202,
"ObjectId(""6296b11afc39a43814674957"")","Colgando del cuello del ventilador sin hojas ajustable velocidad Mini USB Wearable ventilador silencioso","[""deportes"",""deportes/fan-shop"",""fan-shop/fan-shop-futbol-americano"",""fan-shop-futbol-americano/accesorios-de-ropa-fan-shop-futbol-americano"",""https://www.linio.com.pe/cm/productos-internacionales-en-peru"",""https://www.linio.com.pe/sp/preguntas-frecuentes/productos-internacionales#s1""]",147,0.27210884353741494,107,"{""score"":4.1,""link-low-md"":""E-iwish""}",10203,
"ObjectId(""6296b11afc39a43814674958"")","Casaca 4-Way Stretch Military Collar Softshell Standard Fit Gris","[""moda"",""moda/hombre"",""hombre/ropa-hombres"",""ropa-hombres/chamarras-y-abrigos-hombre"",""chamarras-y-abrigos-hombre/chaquetas-y-abrigos-de-jean-hombre""]",299,0,299,"{""score"":4.7,""link-low-md"":""Levis Strauss Peru""}",10204,
"ObjectId(""6296b11afc39a43814674959"")","Zapatillas deportivas new balance M411RW2 para hombre bicolor","[""moda"",""moda/hombre"",""hombre/zapatos-hombre"",""zapatos-hombre/zapatillas-deportivas-hombre"",""zapatillas-deportivas-hombre/zapatillas-para-correr-hombre""]",299,0.5351170568561873,139,"{}",10205,129
"ObjectId(""6296b11afc39a4381467495a"")","Rot de baloncesto Red de deportes al aire libre resplandor en la red de asador de baloncesto oscuro","[""deportes"",""deportes/deportes-de-equipo"",""deportes-de-equipo/basquet"",""basquet/tableros-de-basquet"",""tableros-de-basquet/redes-para-canastas-de-basquet"",""https://www.linio.com.pe/cm/productos-internacionales-en-peru"",""https://www.linio.com.pe/sp/preguntas-frecuentes/productos-internacionales#s1""]",186,0.19892473118279574,149,"{""score"":4,""link-low-md"":""BJSTCT""}",10206,
"ObjectId(""6296b11afc39a4381467495b"")","Protector de pantalla Teléfonos inteligentes para 12Promax Silver","[""celulares-y-tablets"",""celulares-y-tablets/lectores-electronicos"",""https://www.linio.com.pe/cm/productos-internacionales-en-peru"",""https://www.linio.com.pe/sp/preguntas-frecuentes/productos-internacionales#s1""]",175,0.2857142857142857,125,"{""link-low-md"":""Sharplace""}",10207,
"ObjectId(""6296b11afc39a4381467495c"")","Casaca Hombre Jade Camuflada - Forro Polar- Zehn","[""moda"",""moda/hombre"",""hombre/ropa-hombres"",""ropa-hombres/chamarras-y-abrigos-hombre"",""chamarras-y-abrigos-hombre/chaquetas-y-abrigos-ligeros-hombre""]",100,0.20099999999999996,79.9,"{""score"":4.5,""link-low-md"":""ZehnClothing.com""}",10208,
"ObjectId(""6296b11afc39a4381467495d"")","MORRAL  GUESS PALO ROSA CON CADENITA","[""moda"",""moda/carteras-billeteras-maletas-y-mochilas"",""carteras-billeteras-maletas-y-mochilas/mochilas"",""mochilas/morrales""]",148,0.08783783783783783,135,"{""score"":4.4,""link-low-md"":""MICROMASTER""}",10209,
"ObjectId(""6296b11afc39a4381467495e"")","Filtro Purificador De Carbón Para Caño De Cocina","[""electrodomesticos"",""electrodomesticos/electrodomesticos-para-tu-negocio""]",,,60,"{""score"":3.8,""link-low-md"":""gisselle ellejane ortiz hidalgo""}",10210,
"ObjectId(""6296b11afc39a4381467495f"")","Cubierta impermeable para zapatos, protector Unisex de silicona anti =","[""moda"",""moda/cuidado-de-zapatos-y-accesorios"",""cuidado-de-zapatos-y-accesorios/bolsas-para-zapatos"",""https://www.linio.com.pe/cm/productos-internacionales-en-peru"",""https://www.linio.com.pe/sp/preguntas-frecuentes/productos-internacionales#s1""]",135,0.18518518518518523,110,"{""score"":4.3,""link-low-md"":""fukela""}",10211,
"ObjectId(""6296b11afc39a43814674960"")","Pegatina de pared de cinta de sellado de 25 mm PVC PROMPLE","[""ferreteria"",""ferreteria/construccion-y-terminaciones"",""construccion-y-terminaciones/puertas-ventanas-y-quincalleria"",""https://www.linio.com.pe/cm/productos-internacionales-en-peru"",""https://www.linio.com.pe/sp/preguntas-frecuentes/productos-internacionales#s1""]",79,0.25316455696202533,59,"{""score"":4,""link-low-md"":""Entre-alas""}",10212,
"ObjectId(""6296b11afc39a43814674961"")","Celular Todo Terreno Mobulaa M2403 BASICO - Camara bateria de larga duracion","[""celulares-y-tablets"",""celulares-y-tablets/celulares-y-smartphones"",""celulares-y-smartphones/desbloqueados""]",160,0.38125,99,"{""score"":4.7,""link-low-md"":""Pro Accesorios E.I.R.L""}",10213,
"ObjectId(""6296b11afc39a43814674962"")","PANTALON DRILL STRETCH XERO TOLERANCE PARA HOMBRE - GRAY","[""moda"",""moda/hombre"",""hombre/ropa-hombres"",""ropa-hombres/pantalones-hombre"",""pantalones-hombre/pantalones-casuales""]",199,0.4,119.4,"{""score"":4.7,""link-low-md"":""Grupo Pionier""}",10214,
"ObjectId(""6296b11afc39a43814674963"")","Zapatilla DC SHOES ANVIL Para Hombre-BB2","[""moda"",""moda/hombre"",""hombre/zapatos-hombre"",""zapatos-hombre/zapatillas-urbanas""]",,,259,"{""score"":4.6,""link-low-md"":""Ola y Montana""}",10215,
"ObjectId(""6296b11afc39a43814674964"")","4pcs set El nuevo estilo de horquilla tiene temperamento","[""moda"",""moda/novias"",""novias/boda-mujer"",""boda-mujer/accesorios-para-novia"",""accesorios-para-novia/pines-para-el-pelo-de-novia"",""https://www.linio.com.pe/cm/productos-internacionales-en-peru"",""https://www.linio.com.pe/sp/preguntas-frecuentes/productos-internacionales#s1""]",,,105,"{""link-low-md"":""LISICEN""}",10216,
"ObjectId(""6296b11afc39a43814674965"")","ALCOHOL MEDICINAL 96° CAJON DE 12 UNIDADES - 1 LITRO NEX","[""salud-y-bienestar"",""salud-y-bienestar/productos-de-farmacia"",""productos-de-farmacia/accesorios-de-farmacia""]",150,0.134,129.9,"{""score"":4.6,""link-low-md"":""E-GLOBAL MARKETS S.A.C.""}",10217,
"ObjectId(""6296b11afc39a43814674966"")","Pintura Spray Knauf Mandarina #68  -  Mandarina","[""ferreteria"",""ferreteria/hojalateria-y-pintura"",""hojalateria-y-pintura/pintura""]",8,0.125,7,"{""score"":4.7,""link-low-md"":""NyL Soluciones Logisticas""}",10218,
"ObjectId(""6296b11afc39a43814674967"")","Axon K-88 Audífono Mini audífono recargable Amplificador K 88","[""belleza-y-cuidado-personal"",""belleza-y-cuidado-personal/marcas-de-lujo-de-belleza"",""marcas-de-lujo-de-belleza/articulos-de-cuidado-corporal-de-lujo"",""articulos-de-cuidado-corporal-de-lujo/accesorios-de-cuidado-corporal-de-lujo""]",,,189,"{""score"":3.3,""link-low-md"":""Pantec Perú""}",10219,
"ObjectId(""6296b11afc39a43814674968"")","Antiacidos Tums Ultra Fuerte 265 Masticables","[""salud-y-bienestar"",""salud-y-bienestar/productos-de-farmacia"",""productos-de-farmacia/medicamentos-para-el-cuidado-estomacal-intestino-y-hemorroides""]",199,0.05025125628140703,189,"{""score"":4.5,""link-low-md"":""SAFREPRO SAC""}",10220,
"ObjectId(""6296b11afc39a43814674969"")","Lenovo Xiaoxin Pad 4GB 64GB TB-J606F 11 inch Android 11 Snapdragon 662","[""celulares-y-tablets"",""celulares-y-tablets/tablets"",""tablets/tablet"",""https://www.linio.com.pe/cm/productos-internacionales-en-peru"",""https://www.linio.com.pe/sp/preguntas-frecuentes/productos-internacionales#s1""]",955,0.28900523560209423,679,"{""score"":4.5,""link-low-md"":""Latin America Digital""}",10221,
"ObjectId(""6296b11afc39a4381467496a"")","Freidora de Aire 2Lts 1000W Imaco AF2100 - Aqua","[""electrodomesticos"",""electrodomesticos/pequenos-electrodomesticos"",""pequenos-electrodomesticos/preparacion-de-alimentos"",""preparacion-de-alimentos/freidoras""]",229.9,0.3479773814702044,149.9,"{""score"":4.6,""link-low-md"":""Imaco Tienda Oficial""}",10222,139.9
